id,exam_board,subject,topic,year,question_number,question_text,options,correct_answer,difficulty,created_at
f24a750b44e42bf5,NECO,English Language,Grammar,2022,23,English Language Grammar Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.627639
9b717828da303009,NECO,English Language,Prose,2022,24,English Language Prose Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.627660
0eb9666721ff6128,NECO,English Language,Poetry,2022,25,English Language Poetry Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.627681
0696bcb619d96b0b,NECO,English Language,Poetry,2022,26,English Language Poetry Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.627702
82431b97af745665,NECO,English Language,Essay Writing,2022,27,English Language Essay Writing Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.627721
303e39a4861436fa,NECO,English Language,Comprehension,2022,28,English Language Comprehension Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.627740
6464f021dcd42895,NECO,English Language,Prose,2022,29,English Language Prose Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.627759
67a6681dc8bc17a1,NECO,English Language,Prose,2022,30,English Language Prose Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.627778
6ec3e333c42b3f68,NECO,English Language,Vocabulary,2023,1,English Language Vocabulary Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636279
9bb406e9ca2a633f,NECO,English Language,Grammar,2023,2,English Language Grammar Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636354
d875bb224c7c69b1,NECO,English Language,Essay Writing,2023,3,English Language Essay Writing Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636378
3e5b65426cffc84e,NECO,English Language,Comprehension,2023,4,English Language Comprehension Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636399
33470707fa73275a,NECO,English Language,Grammar,2023,5,English Language Grammar Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.636419
0d2bacc64839d0ab,NECO,English Language,Essay Writing,2023,6,English Language Essay Writing Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.636438
a81f182823d7955a,NECO,English Language,Poetry,2023,7,English Language Poetry Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636458
f7db3134346196d9,NECO,English Language,Poetry,2023,8,English Language Poetry Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636477
186300938a3fb6d9,NECO,English Language,Vocabulary,2023,9,English Language Vocabulary Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636497
96a619b39baa0a48,NECO,English Language,Comprehension,2023,10,English Language Comprehension Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636516
959b50721281bbd1,NECO,English Language,Essay Writing,2023,11,English Language Essay Writing Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636536
93067a8fb70b0f2f,NECO,English Language,Grammar,2023,12,English Language Grammar Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636563
2043712edf15dde4,NECO,English Language,Grammar,2023,13,English Language Grammar Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636587
5b8f2ff5e5808fee,NECO,English Language,Essay Writing,2023,14,English Language Essay Writing Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636608
3389b71b08ed1d1e,NECO,English Language,Grammar,2023,15,English Language Grammar Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636633
86ea275b91cbf0e7,NECO,English Language,Vocabulary,2023,16,English Language Vocabulary Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636653
f53774b2c3dfaa6a,NECO,English Language,Prose,2023,17,English Language Prose Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636672
81ad924921ae8334,NECO,English Language,Poetry,2023,18,English Language Poetry Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636692
f30704e6aa37d62f,NECO,English Language,Grammar,2023,19,English Language Grammar Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.636711
f2fe3d1abcfb272a,NECO,English Language,Poetry,2023,20,English Language Poetry Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636730
71160514dae83f9d,NECO,English Language,Comprehension,2023,21,English Language Comprehension Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636749
4f9242ae3b70ac26,NECO,English Language,Grammar,2023,22,English Language Grammar Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.636769
d60140c159b50c27,NECO,English Language,Comprehension,2023,23,English Language Comprehension Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636788
931220abb0e8405b,NECO,English Language,Poetry,2023,24,English Language Poetry Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636807
aeb4a9674268ad90,NECO,English Language,Grammar,2023,25,English Language Grammar Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636828
14da34629f0be019,NECO,English Language,Grammar,2023,26,English Language Grammar Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.636848
70a893f644117c34,NECO,English Language,Vocabulary,2023,27,English Language Vocabulary Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636868
95d626f88ce37797,NECO,English Language,Poetry,2023,28,English Language Poetry Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.636887
61c9cc3ff82a1d80,NECO,English Language,Essay Writing,2023,29,English Language Essay Writing Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.636907
32b31e695a718f93,NECO,English Language,Prose,2023,30,English Language Prose Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.636925
df87e01c63b83972,NECO,English Language,Vocabulary,2024,1,English Language Vocabulary Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.638036
29f6791b8c7877f4,NECO,English Language,Vocabulary,2024,2,English Language Vocabulary Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.638218
c6e407f86db783d4,NECO,English Language,Essay Writing,2024,3,English Language Essay Writing Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.638250
bac0a0b9207800c7,NECO,English Language,Poetry,2024,4,English Language Poetry Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.638270
87db5ec73ab9dd13,NECO,English Language,Vocabulary,2024,5,English Language Vocabulary Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.638339
a96237d4a7795175,NECO,English Language,Essay Writing,2024,6,English Language Essay Writing Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.638391
9d20b2b29528e5c9,NECO,English Language,Comprehension,2024,7,English Language Comprehension Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.638424
c5556e97ada95d3a,NECO,English Language,Prose,2024,8,English Language Prose Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.638452
9252bdb4e80416c3,NECO,English Language,Comprehension,2024,9,English Language Comprehension Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.638474
deb38b75ff6db418,NECO,English Language,Grammar,2024,10,English Language Grammar Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.638494
e37c679cdad41591,NECO,English Language,Essay Writing,2024,11,English Language Essay Writing Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.638514
3d0b081aac82b3dd,NECO,English Language,Essay Writing,2024,12,English Language Essay Writing Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.638533
f99b1796c958668b,NECO,English Language,Essay Writing,2024,13,English Language Essay Writing Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.638552
42ac098ecc1ffe74,NECO,English Language,Vocabulary,2024,14,English Language Vocabulary Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.638571
4a23432f92596e11,NECO,English Language,Grammar,2024,15,English Language Grammar Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.638590
67d5a9681c85f8fb,NECO,English Language,Essay Writing,2024,16,English Language Essay Writing Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.638609
291166ccfc1b71ae,NECO,English Language,Poetry,2024,17,English Language Poetry Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.638632
fc85cf2fb4dfb469,NECO,English Language,Poetry,2024,18,English Language Poetry Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.638652
3d1ecb782c9c1f68,NECO,English Language,Vocabulary,2024,19,English Language Vocabulary Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.638671
fa269ebb0a1f98f3,NECO,English Language,Poetry,2024,20,English Language Poetry Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.638690
0c639c44ef6f7bbf,NECO,English Language,Comprehension,2024,21,English Language Comprehension Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.638709
ece20071d184be65,NECO,English Language,Poetry,2024,22,English Language Poetry Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.638728
9c86d817b96d667d,NECO,English Language,Vocabulary,2024,23,English Language Vocabulary Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.638747
ad8f9ae8d2b3b6d1,NECO,English Language,Essay Writing,2024,24,English Language Essay Writing Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.638766
408286dad7585e93,NECO,English Language,Comprehension,2024,25,English Language Comprehension Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.638790
8898bd7904ebc99d,NECO,English Language,Essay Writing,2024,26,English Language Essay Writing Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.638811
0b8cf35360e9c8c5,NECO,English Language,Grammar,2024,27,English Language Grammar Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.638830
21b56af2f9dc3320,NECO,English Language,Grammar,2024,28,English Language Grammar Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.638849
809722be0b2969cc,NECO,English Language,Comprehension,2024,29,English Language Comprehension Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.638868
37963da9ae6ea83d,NECO,English Language,Vocabulary,2024,30,English Language Vocabulary Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.638887
2a7b32e5a045189a,NECO,Physics,Dynamics,2020,1,Physics Dynamics Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.639719
e77e67c111713eef,NECO,Physics,Optics,2020,2,Physics Optics Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.639850
4c55961d1997127a,NECO,Physics,Dynamics,2020,3,Physics Dynamics Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.639882
f64b4e9b99e93465,NECO,Physics,Dynamics,2020,4,Physics Dynamics Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.639903
8006e4393226de6d,NECO,Physics,Electricity,2020,5,Physics Electricity Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.639922
16d36a906ad4aa59,NECO,Physics,Optics,2020,6,Physics Optics Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.639942
9ce607f5d63b3624,NECO,Physics,Mechanics,2020,7,Physics Mechanics Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.639961
8ff5c953a1af850e,NECO,Physics,Optics,2020,8,Physics Optics Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.639981
5edbee7050c057d6,NECO,Physics,Dynamics,2020,9,Physics Dynamics Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.640000
0210329faa1f5594,NECO,Physics,Magnetism,2020,10,Physics Magnetism Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.640019
6c3ef98ae198a1bb,NECO,Physics,Dynamics,2020,11,Physics Dynamics Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.640039
2661878d7bba0a66,NECO,Physics,Optics,2020,12,Physics Optics Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.640058
087998558a16af9a,NECO,Physics,Optics,2020,13,Physics Optics Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.640078
2da3fbae4f3b6b82,NECO,Physics,Optics,2020,14,Physics Optics Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.640183
8718651a57a36a82,NECO,Physics,Optics,2020,15,Physics Optics Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.640696
02751ba1de7b4c73,NECO,Physics,Thermodynamics,2020,16,Physics Thermodynamics Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.641269
eb898a7135fa8b34,NECO,Physics,Magnetism,2020,17,Physics Magnetism Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.641303
6149ec1035af6bbf,NECO,Physics,Magnetism,2020,18,Physics Magnetism Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.641574
b91d62744ca4df31,NECO,Physics,Thermodynamics,2020,19,Physics Thermodynamics Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.641609
3f303f1e8c46d318,NECO,Physics,Optics,2020,20,Physics Optics Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.641630
073828d6fcb01954,NECO,Physics,Thermodynamics,2020,21,Physics Thermodynamics Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.641650
78c1291b0af9d193,NECO,Physics,Modern Physics,2020,22,Physics Modern Physics Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.641669
29e7860db05cfff4,NECO,Physics,Waves,2020,23,Physics Waves Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.641777
5f807571dbe6af6d,NECO,Physics,Electricity,2020,24,Physics Electricity Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.641799
22daffa8c9b1c76b,NECO,Physics,Dynamics,2020,25,Physics Dynamics Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.641827
4acff2c73bec832b,NECO,Physics,Optics,2020,26,Physics Optics Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.641849
ae893ef8a02d5de2,NECO,Physics,Thermodynamics,2020,27,Physics Thermodynamics Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.641869
8489eb11ae7abd63,NECO,Physics,Thermodynamics,2020,28,Physics Thermodynamics Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.641889
5776bc78cda9d6ba,NECO,Physics,Magnetism,2020,29,Physics Magnetism Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.641908
e9adc24969db3480,NECO,Physics,Kinematics,2020,30,Physics Kinematics Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.641932
ef2eaefa58a2f92b,NECO,Physics,Dynamics,2021,1,Physics Dynamics Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.644401
05838dd511757f93,NECO,Physics,Optics,2021,2,Physics Optics Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.644461
47fe6c50e2769b83,NECO,Physics,Waves,2021,3,Physics Waves Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.644483
9d82fec3e6704993,NECO,Physics,Kinematics,2021,4,Physics Kinematics Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.644503
1fb4b8e7d2aa2901,NECO,Physics,Dynamics,2021,5,Physics Dynamics Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.644523
45c682bb6d66b12a,NECO,Physics,Optics,2021,6,Physics Optics Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.644543
3c0f9d016af3d254,NECO,Physics,Dynamics,2021,7,Physics Dynamics Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.644563
13b05023740b8594,NECO,Physics,Energy,2021,8,Physics Energy Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.644590
7ccc6c07ee660a6a,NECO,Physics,Energy,2021,9,Physics Energy Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.644611
b6a57d6ed43a0f38,NECO,Physics,Optics,2021,10,Physics Optics Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.644631
42188da8421346ec,NECO,Physics,Modern Physics,2021,11,Physics Modern Physics Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.644650
e694dc1bbaac9152,NECO,Physics,Waves,2021,12,Physics Waves Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.644670
71d900cd09ad31f2,NECO,Physics,Optics,2021,13,Physics Optics Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.644690
e1b33c2bf9929a97,NECO,Physics,Electricity,2021,14,Physics Electricity Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.644710
a5311fb0ea01a3ae,NECO,Physics,Dynamics,2021,15,Physics Dynamics Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.644730
90e2b208117953e3,NECO,Physics,Electricity,2021,16,Physics Electricity Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.644750
7eec3c74e4410367,NECO,Physics,Electricity,2021,17,Physics Electricity Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.644770
df6e2067548422c6,NECO,Physics,Kinematics,2021,18,Physics Kinematics Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.644790
236ed436881baa8b,NECO,Physics,Optics,2021,19,Physics Optics Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.644810
